Date,Time,Current Price,Volume,RSI,K,D,MA5,MA10,MA20,MACD,OSC,DIF,EMA12,EMA26,avg price
20210107,09:00,30.33,8608.0,85.7,92.2,85.47333333333334,29.8,29.653999999999996,29.529000000000007,0.05322507122507074,0.05290028490028294,0.10612535612535368,29.69538461538461,29.589259259259258,30.33
20210107,09:05,30.39,3990.0,85.8,94.8,88.58222222222223,29.938,29.750999999999998,29.579500000000003,0.07331508348146384,0.0803600490255724,0.15367513250703624,29.80224852071005,29.648573388203015,30.3490030163518
20210107,09:10,30.43,3372.0,88.9,96.53333333333335,91.2325925925926,30.101999999999997,29.85,29.633999999999997,0.09712583287343601,0.09524299756788868,0.1923688304413247,29.898825671370044,29.70645684092872,30.36610519724483
20210107,09:15,30.48,4911.0,89.2,97.68888888888891,93.38469135802471,30.272,29.953000000000003,29.691000000000003,0.12259682076887364,0.1018839515817505,0.22448077235062414,29.98823710654388,29.763756334193257,30.392892102868636
20210107,09:20,30.53,1711.0,93.0,98.45925925925928,95.07621399176958,30.432000000000006,30.051,29.7495,0.1482914805642293,0.10277863918142266,0.25107011974565197,30.071585243998666,29.820515124253014,30.403275938385267
20210107,09:25,30.52,861.0,92.3,98.61052066559309,96.2543162163774,30.47,30.134999999999998,29.805499999999995,0.1722818466082924,0.09596146417625237,0.2682433107845448,30.140572129537336,29.87232881875279,30.407561079606015
20210107,09:30,30.45,3908.0,87.4,96.1107174807657,96.20644997117351,30.482,30.209999999999997,29.8565,0.19243690542220737,0.08062023525565987,0.27305714067786724,30.18817641730082,29.915119276622953,30.413622674609844
20210107,09:35,30.35,4124.0,81.2,89.90714498717716,94.10668164317474,30.466,30.284000000000002,29.900000000000006,0.20709746224994996,0.05864222731097035,0.2657396895609203,30.213072353100696,29.947332663539775,30.405289185326343
20210107,09:40,30.56,3090.0,82.5,93.27142999145144,93.82826442593364,30.482,30.377,29.956,0.22042405140707153,0.05330635662848629,0.2737304080355578,30.26644583723905,29.992715429203493,30.419115835140996
20210107,09:45,30.63,1868.0,81.8,95.51428666096763,94.39027183761164,30.502,30.467000000000002,30.01449999999999,0.23283035176318495,0.049625201424453536,0.2824555531876385,30.32237724689458,30.03992169370694,30.42992536289548
20210107,09:50,30.78,8009.0,83.3,97.00952444064508,95.26335603862277,30.553999999999995,30.512,30.083,0.24587196908743345,0.052166469296994006,0.29803843838442745,30.39278074737234,30.09474230898791,30.49299896517592
20210107,09:55,30.66,1041.0,81.8,88.70402404570127,93.07691204098228,30.595999999999997,30.539000000000005,30.145,0.2561532057819192,0.04112494677794282,0.297278152559862,30.433891401622745,30.136613249062883,30.496820389950106
20210107,10:00,30.65,2680.0,81.0,82.39182998395569,89.51521802197341,30.656,30.561,30.205499999999994,0.26342196082867936,0.029075020187040723,0.2924969810157201,30.46713887829617,30.17464189728045,30.50534220413925
20210107,10:05,30.51,1607.0,73.2,67.33098743116427,82.1204744917037,30.645999999999997,30.564,30.258499999999998,0.2655875004223826,0.008662158374813045,0.27424965879719565,30.473732897019833,30.199483238222637,30.505492567296105
